ΠΕΡΙΦΕΡΕΙΑ,ΕΚΛΟΓΙΚΟ ΤΜΗΜΑ,ΕΓΓΕΓΡΑΜΜΕΝΟΙ,ΨΗΦΙΣΑΝΤΕΣ,ΑΚΥΡΑ,ΛΕΥΚΑ,ΑΚΥΡΑ & ΛΕΥΚΑ,ΕΓΚΥΡΑ,Νέα Δημοκρατία,ΑΜΥΡΑΣ ΓΕΩΡΓΙΟΣ του Στυλιανού,ΕΞΑΡΧΟΥ ΕΛΙΣΑΒΕΤ (ΕΛΣΑ) του Δημητρίου,ΚΕΦΑΛΑ ΜΑΡΙΑ-ΑΛΕΞΑΝΔΡΑ του Στεφάνου,ΚΟΡΤΖΗ ΑΝΤΩΝΙΑ του Δημητρίου,ΚΩΝΣΤΑΝΤΟΠΟΥΛΟΣ ΣΠΥΡΙΔΩΝ του Γεωργίου,ΣΕΪΤΑΡΙΔΗΣ ΓΕΩΡΓΙΟΣ (ΓΙΟΥΡΚΑΣ) του Δημητρίου,ΤΑΣΟΥΛΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Αναστασίου,ΣΥΡΙΖΑ,ΑΛΜΠΑΝΗΣ ΤΡΙΑΝΤΑΦΥΛΛΟΣ του Αθανασίου,ΓΡΙΒΑΣ ΧΡΗΣΤΟΣ του Νικολάου,ΜΑΚΗ ΚΩΣΤΟΥΛΑ του Γεωργίου,ΟΙΚΟΝΟΜΟΥ ΑΘΑΝΑΣΙΟΣ του Σωκράτη,ΣΟΥΛΕΛΕ ΑΓΛΑΪΑ (ΛΙΛΑ) του Ανδρέα,ΣΤΕΦΟΣ ΙΩΑΝΝΗΣ του Θεοδώρου,ΤΖΟΥΦΗ ΜΕΡΟΠΗ του Στεφάνου,ΠΑΣΟΚ-Κίνημα Αλλαγής,ΓΑΤΣΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Γεωργίου,ΔΗΜΗΤΡΙΟΥ ΔΗΜΗΤΡΙΟΣ του Χρήστου,ΛΙΑΓΚΟΥ ΑΝΘΗ του Πάντου,ΜΑΝΤΑΛΟΒΑΣ ΑΘΑΝΑΣΙΟΣ του Χρήστου,ΜΗΤΣΙΟΥ ΕΥΑΓΓΕΛΙΑ (ΒΑΛΙΑ) του Βασιλείου,ΜΠΑΚΟΛΑ ΝΤΙΝΑ του Μάρκου,ΤΣΙΜΑΡΗΣ ΙΩΑΝΝΗΣ του Παναγιώτη,Κ.Κ.Ε.,ΕΞΑΡΧΟΣ ΝΙΚΟΛΑΟΣ (ΠΑΚΟΣ) του Θεοφάνη,ΛΥΓΔΑ ΑΝΘΟΥΛΑ ΝΙΚΟΛΕΤΑ (ΑΝΘΗ) του Ελευθερίου,ΝΑΚΟΣ ΑΘΑΝΑΣΙΟΣ του Βασιλείου,ΠΑΠΑΓΕΩΡΓΙΟΥ ΒΑΣΙΛΕΙΟΣ του Γεωργίου,ΤΑΣΙΟΥΛΑΣ ΔΗΜΗΤΡΙΟΣ (ΤΑΚΗΣ) του Αναστασίου,ΤΟΥΛΚΙΑΡΙΔΟΥ ΧΡΙΣΤΙΝΑ του Σάββα,ΤΣΟΥΜΑΝΗ ΟΛΓΑ (ΟΛΥ) του Γεωργίου,Ελληνική Λύση - Κ. Βελόπουλος,ΓΙΓΟΥΡΤΑΚΗΣ ΜΙΧΑΗΛ του Χρήστου,ΛΑΜΠΡΟΥ ΒΑΓΙΑ του Αλεξίου,ΣΩΤΗΡΙΟΥ ΒΑΣΙΛΙΚΗ του Χρήστου,ΤΑΤΣΗ ΡΑΪΚΟΥ ΜΑΡΙΑ του Γεωργίου,ΤΣΟΥΡΗΣ ΧΑΡΑΛΑΜΠΟΣ του Βασιλείου,ΤΣΩΤΣΟΥ ΓΕΩΡΓΙΑ του Γρηγορίου,ΦΑΝΤΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ του Ευάγγελου,ΜέΡΑ25-ΣΥΜΜΑΧΙΑ ΓΙΑ ΤΗ ΡΗΞΗ,ΒΕΝΕΤΗΣ ΕΥΑΓΓΕΛΟΣ του Χρήστου,ΓΟΔΕΒΕΝΟΣ ΠΕΤΡΟΣ του Γεωργίου,ΚΟΥΝΟΥΒΕΛΗΣ ΣΑΒΒΑΣ του Παύλου,ΜΠΟΥΚΗ ΕΛΕΝΗ του Φωτίου,ΝΤΑΛΑΓΙΑΝΝΗ ΑΙΚΑΤΕΡΙΝΗ (ΛΙΝΑ) του Γεωργίου,ΤΣΟΥΝΗΣ ΠΑΝΑΓΙΩΤΗΣ (ΒΟΣΤΙΝΙΩΤΗΣ) του Δημητρίου,ΕΝΩΝΩ ΣΥΜΜΑΧΙΑ ΕΛΕΥΘΕΡΙΑΣ,ΚΑΤΕΡΙΝΗΣ ΧΡΗΣΤΟΣ του Ιωάννη,ΜΥΤΑΡΗΣ ΑΝΤΩΝΗΣ του Ιωάννη,ΧΡΙΣΤΟΠΟΥΛΟΥ ΑΡΓΥΡΩ του Νικολάου,Κ.Κ.Ε. (μ-λ),ΚΑΝΔΡΕΛΗ ΠΑΡΑΣΚΕΥΗ του Σωτηρίου,ΜΙΧΟΥ ΦΩΤΕΙΝΗ του Δημητρίου,ΜΠΟΥΤΣΟΡΑΣ ΧΡΗΣΤΟΣ του Παύλου,ΠΑΠΑΝΔΡΕΟΥ ΠΕΤΡΟΣ του Κωνσταντίνου,ΣΤΡΑΤΟΣ ΕΥΣΤΡΑΤΙΟΣ του Δημητρίου,ΤΣΙΛΙΚΑΤΗΣ ΧΡΗΣΤΟΣ του Νικολάου,Ο.Κ.Δ.Ε.,ΚΟΥΤΡΗΣ ΓΕΩΡΓΙΟΣ του Αντωνίου,ΤΖΩΡΤΖΗ ΚΩΝΣΤΑΝΤΙΝΑ του Θεοφίλου,ΑΝΤ.ΑΡ.ΣΥ.Α.,ΑΡΓΥΡΟΣ ΔΗΜΗΤΡΙΟΣ του Θεοδώρου,ΒΛΑΧΑΣ ΠΑΝΑΓΙΩΤΗΣ του Κωνσταντίνου,ΓΚΙΚΑ ΛΟΥΪΖΑ του Δημητρίου,ΓΚΟΥΡΑ ΦΩΤΕΙΝΗ του Βασιλείου,ΖΗΚΟΣ ΝΙΚΟΛΑΟΣ του Αποστόλου,ΗΛΙΑΣ ΝΙΚΟΛΑΟΣ του Κωνσταντίνου,ΣΥΝΔΡΕΒΕΛΗ ΠΑΡΑΣΚΕΥΗ του Γεωργίου,Κίνημα 21,ΗΛΙΟΠΟΥΛΟΥ ΣΟΦΙΑ του Διονυσίου,ΕΘΝΙΚΗ ΔΗΜΙΟΥΡΓΙΑ,ΖΟΥΚΗ ΣΤΑΥΡΟΥΛΑ του Ιωάννη,ΚΑΠΑΜΑΣ ΙΩΑΝΝΗΣ του Παναγιώτη,ΜΠΙΤΑΚΟΥ ΑΛΕΞΑΝΔΡΑ του Παναγιώτη,ΝΤΑΛΑΚΟΣ ΝΙΚΟΛΑΟΣ του Κωνσταντίνου,ΠΑΠΠΑΣ ΦΙΛΙΠΠΟΣ του Χριστοδούλου,ΣΥΝΟΔΙΝΟΣ ΠΑΝΑΓΙΩΤΗΣ του Σταύρου,ΝΙΚΗ,ΕΖΝΕΠΙΔΟΥ ΜΑΡΙΑ του Ραφαήλ,ΚΑΛΛΙΝΤΕΡΗΣ ΓΕΩΡΓΙΟΣ του Χρήστου,ΚΟΡΕΤΣΗ ΦΟΕΡΣΤΕΡ ΟΛΓΑ του Νικολάου,ΤΥΡΟΠΑΝΗΣ ΣΠΗΛΙΟΣ του Δημητρίου,ΦΑΣΟΥΛΗ-ΤΣΑΜΠΑΛΑ ΚΩΝΣΤΑΝΤΙΝΑ του Χαραλάμπους,κοινωνία αξιών,ΠΑΠΑΛΕΚΑΚΟΣ ΠΑΥΛΟΣ του Κωνσταντίνου,ΒΟΡΕΙΑ ΛΕΓΚΑ - ΚΡΑΜΑ,ΚΥΡΙΑΚΟΥ ΝΙΚΟΛΑΟΣ του Βασιλείου,Ο.Α.Κ.Κ.Ε.,ΠΑΓΩΜΕΝΟΣ ΜΙΧΑΗΛ του Θεοδώρου,Μ-Λ Κ.Κ.Ε.,ΓΡΑΒΟΣ ΕΥΑΓΓΕΛΟΣ του Δημοσθένη,Ελλήνων Συνέλευσις,ΒΑΓΓΕΛΗΣ ΔΗΜΗΤΡΙΟΣ του Γεωργίου,ΓΑΣΤΕΡΑΤΟΥ ΧΡΥΣΟΥΛΑ του Νικολάου,ΚΑΤΩΓΙΑΝΝΗΣ ΕΥΑΓΓΕΛΟΣ του Χρήστου,ΠΑΠΑΔΟΠΟΥΛΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ του Αντωνίου,ΠΑΠΑΔΟΠΟΥΛΟΥ ΒΑΪΑ του Αθανασίου,Ένωση Κεντρώων,ΔΗΜΟΣ ΟΔΥΣΣΕΑΣ του Αντωνίου,ΔΟΣΗ ΒΑΣΙΛΙΚΗ του Μενελάου,ΜΑΛΑΜΟΥ ΡΩΞΑΝΗ του Ευαγγέλου,ΤΣΟΥΜΑΣ ΑΝΑΣΤΑΣΙΟΣ του Βασιλείου,ΤΩΡΑ ΟΛΟΙ ΜΑΖΙ (Τ.ΟΛ.ΜΑ),ΛΙΟΝΤΟΥ ΕΛΕΝΗ του Γεωργίου,ΣΥΜΜΑΧΙΑ ΑΝΑΤΡΟΠΗΣ,ΛΕΚΚΑΣ ΓΕΩΡΓΙΟΣ του Θεόφιλου,ΝΙΚΑ ΦΩΤΕΙΝΗ του Ιωάννη,ΠΑΠΑΜΙΧΑΗΛ ΑΡΙΣΤΕΙΔΗΣ (ΑΡΗΣ) του Μιχαήλ,ΠΟΛΙΤΙΚΗ ΠΡΩΤΟΒΟΥΛΙΑ ,ΘΩΜΑΣ ΙΩΑΝΝΗΣ (ΓΙΓΑΣ) του Χρήστου,ΕΛΕΥΘΕΡΟΙ ΞΑΝΑ,ΒΟΒΟΛΗΣ ΦΑΙΔΩΝ του Ηλία,Κ.Ο.Τ.Ε.Σ.,ΝΤΟΥΤΣΟΥΛΗΣ ΠΑΝΑΓΙΩΤΗΣ του Δημητρίου,ΠΝΟΗ ΔΗΜΟΚΡΑΤΙΑΣ,ΝΙΚΑΡΗ ΚΑΛΛΙΟΠΗ του Κωνσταντίνου,ΠΡΑΣΙΝΟ ΚΙΝΗΜΑ,ΑΝΔΡΕΟΠΟΥΛΟΣ ΑΝΔΡΕΑΣ του Σπυρίδωνα,ΖΗΝΑΣ ΙΩΑΝΝΗΣ του Κωνσταντίνου,ΧΑΤΖΗΚΥΡΙΑΚΟΥ ΣΤΑΥΡΟΥΛΑ του Ηλία,Οικολόγοι Πράσινοι,ΜΟΡΕΛΛΑΣ ΣΤΕΦΑΝΟΣ ΚΥΡΙΑΚΟΣ του Βασιλείου,ΕΑΝ...,ΒΡΕΤΤΟΥ ΜΑΡΙΑ (ΜΑΝΙΑ) του Φραγκίσκου,ΕΝΟΤΗΤΑ - ΑΛΗΘΕΙΑ ΕΝ.Α,ΔΗΜΟΥ ΑΝΝΑ του Δημητρίου,Πλεύση Ελευθερίας - Ζωή Κωνστ.,ΛΑΜΠΡΟΣ ΧΡΗΣΤΟΣ του Νικολάου
18 - Ιωαννίνων,411 E.T. Δήμου Μετσόβου,355,197,2,1,3,194,58,11,4,31,3,10,5,26,52,12,8,6,13,7,17,14,30,8,4,2,10,10,3,3,13,3,1,2,2,4,3,5,11,0,4,3,1,3,2,1,6,2,0,0,4,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10
18 - Ιωαννίνων,412 E.T. Δήμου Μετσόβου,425,207,6,2,8,199,72,14,5,37,0,7,2,40,44,7,9,1,3,5,18,19,27,4,8,2,12,3,0,7,20,4,0,1,0,8,3,6,8,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,5,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,3,3,2,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,7,3
18 - Ιωαννίνων,413 E.T. Δήμου Μετσόβου,316,181,1,0,1,180,115,22,2,59,2,26,3,71,33,2,4,0,7,1,13,15,10,6,4,0,2,0,2,1,9,1,0,0,1,5,2,1,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,1,2,1
18 - Ιωαννίνων,414 E.T. Δήμου Μετσόβου,558,289,2,2,4,285,90,15,11,27,6,19,6,54,77,17,15,5,10,6,30,36,60,21,2,2,12,49,5,3,4,2,0,0,1,2,0,2,11,4,3,0,1,1,2,1,2,0,0,0,1,0,0,1,0,0,1,3,0,0,0,0,1,1,0,0,0,2,1,0,1,2,0,0,0,5,3,2,2,1,0,0,0,0,15,8,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,5,3
18 - Ιωαννίνων,415 E.T. Δήμου Μετσόβου,255,130,4,0,4,126,60,12,6,19,5,0,7,35,26,7,0,2,5,1,5,10,14,6,4,0,6,2,0,3,5,0,0,0,2,0,0,0,5,0,1,1,0,2,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3
18 - Ιωαννίνων,416 E.T. Δήμου Μετσόβου,478,276,10,2,12,264,80,24,8,28,7,12,3,29,71,19,10,3,18,1,17,22,40,12,7,9,10,6,4,8,6,3,1,0,0,0,0,2,15,5,3,2,0,6,0,1,9,4,2,0,2,2,0,3,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,2,0,0,0,0,0,0,0,10,6,4,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,4,2,0,0,2,1,0,0,3,2,1,3,3,0,2,1,0,0,5,1
18 - Ιωαννίνων,417 E.T. Δήμου Μετσόβου,460,267,1,3,4,263,83,31,8,14,3,7,5,39,62,11,9,1,14,8,13,19,35,5,2,3,15,2,1,15,18,1,1,2,0,4,1,7,5,3,1,1,0,2,0,1,7,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,3,2,1,0,0,0,0,0,0,16,8,7,0,3,5,1,1,0,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,9,4,5,2,0,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0,8,4
18 - Ιωαννίνων,418 E.T. Δήμου Μετσόβου,483,291,4,0,4,287,70,10,7,29,6,17,1,32,91,27,16,5,19,4,29,32,49,7,5,14,18,9,3,15,8,0,0,1,0,0,1,4,12,2,2,2,3,2,1,0,4,0,0,0,0,0,1,4,1,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,2,0,0,1,0,0,0,29,12,17,2,4,7,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,2,2,0,0,0,0,6,2
18 - Ιωαννίνων,419 E.T. Δήμου Μετσόβου,363,205,2,3,5,200,72,25,12,12,5,6,4,47,37,9,10,4,3,3,15,14,27,9,5,0,14,0,3,3,34,11,5,2,6,8,2,8,2,0,0,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4,0,1,0,1,0,0,3,2,2,1,1,0,0,0,0,0,3,3,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,1,1,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0
18 - Ιωαννίνων,420 E.T. Δήμου Μετσόβου,414,301,9,2,11,290,168,27,22,92,15,11,17,87,21,5,6,1,2,2,7,10,36,14,4,1,21,3,1,15,9,1,0,2,2,1,0,4,17,4,7,3,1,0,3,1,5,1,2,1,0,0,0,5,1,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,7,3,2,0,0,2,0,0,1,1,0,0,0,0,4,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,5
18 - Ιωαννίνων,421 E.T. Δήμου Μετσόβου,395,261,6,5,11,250,147,25,13,87,12,6,15,69,21,1,4,3,2,1,6,15,30,17,1,3,10,3,0,12,11,2,3,0,0,1,1,2,8,2,2,0,1,3,0,1,3,1,3,0,0,0,0,2,0,1,1,2,0,2,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,1,1,0,0,0,0,0,12,7,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
18 - Ιωαννίνων,422 E.T. Δήμου Μετσόβου,316,209,5,0,5,204,78,28,6,25,1,7,1,54,32,10,2,0,4,4,10,21,36,15,2,2,16,5,3,9,6,0,1,1,2,0,0,2,3,1,2,0,0,1,0,0,2,2,1,0,0,0,1,5,1,0,4,29,0,25,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,2,2
18 - Ιωαννίνων,423 E.T. Δήμου Μετσόβου,462,296,3,3,6,290,116,29,3,32,14,16,13,70,45,7,2,1,7,5,10,20,35,15,6,4,1,2,5,7,25,9,1,0,2,6,2,12,14,2,4,2,1,5,2,0,12,0,9,0,1,3,2,6,1,1,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,12,6,3,1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,8,2
18 - Ιωαννίνων,424 E.T. Δήμου Μετσόβου,470,292,4,3,7,285,141,28,7,61,8,9,11,93,42,11,6,3,16,2,9,11,21,13,8,1,5,1,1,2,8,3,3,1,1,1,1,4,16,3,4,0,1,5,1,0,5,2,4,1,0,1,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,2,2,3,0,1,0,0,1,0,21,10,1,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,1,2,2,1,0,2,0,1,1,0,0,2,1,0,0,0,0,1,0,2,2,0,0,5,1
18 - Ιωαννίνων,425 E.T. Δήμου Μετσόβου,444,275,6,1,7,268,161,46,13,63,12,15,4,112,30,10,4,2,1,2,9,18,12,1,2,0,2,1,3,3,9,0,1,1,2,0,2,4,15,2,6,2,0,2,4,0,6,2,4,0,1,1,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,13,9,3,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,4,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,4,2
18 - Ιωαννίνων,426 E.T. Δήμου Μετσόβου,459,312,5,3,8,304,171,43,13,51,11,21,11,116,29,8,3,0,4,2,7,8,12,4,1,0,4,1,0,5,7,3,0,2,0,1,0,3,19,2,2,1,0,10,2,1,4,1,3,1,2,1,0,0,0,0,0,3,0,3,0,0,0,0,1,0,0,3,0,0,1,0,0,0,1,1,0,3,0,0,1,0,0,0,32,20,10,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,6,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,7,4
18 - Ιωαννίνων,427 E.T. Δήμου Μετσόβου,444,262,3,3,6,256,140,32,15,53,7,12,8,97,31,8,6,4,0,1,9,21,17,6,6,1,2,5,1,5,11,3,1,0,0,2,0,3,12,0,2,1,0,3,9,0,2,0,1,1,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,1,6,0,1,1,0,1,1,20,13,2,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,4
18 - Ιωαννίνων,428 E.T. Δήμου Μετσόβου,441,274,4,2,6,268,135,38,4,53,11,23,23,70,29,12,7,0,6,2,5,16,21,8,3,2,7,2,2,4,17,2,4,1,2,2,1,3,13,2,2,3,2,5,1,0,5,2,3,1,1,2,0,2,0,1,2,4,1,2,0,0,0,1,0,0,0,5,0,0,1,2,0,0,0,5,4,3,0,0,0,2,0,2,14,11,10,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,5,2
18 - Ιωαννίνων,429 E.T. Δήμου Μετσόβου,470,293,6,2,8,285,155,26,10,44,10,11,14,98,33,11,6,0,1,3,10,16,21,15,5,2,6,2,2,4,8,1,2,0,0,2,0,2,8,0,2,1,1,2,1,0,5,1,1,0,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,1,1,0,0,3,2,1,1,1,0,1,25,14,9,1,3,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,2,0,2,2,0,0,4,1
18 - Ιωαννίνων,430 E.T. Δήμου Μετσόβου,381,193,2,0,2,191,88,5,6,32,1,6,9,66,20,4,5,2,1,4,6,5,27,14,2,4,4,5,0,10,9,1,1,0,0,2,0,0,6,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,9,0,3,1,0,0,0,1,1,0,11,0,6,3,0,0,4,0,2,1,0,0,0,0,0,0,0,8,6,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,3
18 - Ιωαννίνων,431 E.T. Δήμου Μετσόβου,399,180,5,1,6,174,61,7,10,27,0,2,7,40,36,7,7,1,4,4,10,9,28,7,0,0,7,5,2,11,19,4,0,0,0,3,1,5,3,0,0,0,0,0,0,0,4,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,7,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,3,1
18 - Ιωαννίνων,432 E.T. Δήμου Πωγωνίου,139,61,0,0,0,61,21,9,3,7,1,1,1,12,18,4,0,3,2,7,8,7,6,2,1,1,4,2,0,1,8,7,2,0,2,0,0,4,1,0,0,0,0,1,0,0,4,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18 - Ιωαννίνων,433 E.T. Δήμου Πωγωνίου,209,107,0,0,0,107,41,9,1,19,3,9,3,27,39,16,3,0,12,3,11,9,15,7,0,0,0,4,1,8,5,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1
18 - Ιωαννίνων,434 E.T. Δήμου Πωγωνίου,160,69,3,0,3,66,17,5,0,11,1,1,0,6,5,3,0,0,0,0,3,0,18,1,0,0,2,2,0,15,22,11,0,2,9,1,2,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18 - Ιωαννίνων,435 E.T. Δήμου Πωγωνίου,101,60,1,0,1,59,8,5,0,2,0,0,0,2,24,3,6,2,3,3,11,9,0,0,0,0,0,0,0,0,23,17,0,0,15,3,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18 - Ιωαννίνων,436 E.T. Δήμου Πωγωνίου,279,105,3,1,4,101,37,16,3,19,0,4,3,14,25,13,2,1,3,1,0,17,21,9,3,1,6,1,1,7,9,7,1,1,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,2,2
18 - Ιωαννίνων,437 E.T. Δήμου Πωγωνίου,305,108,2,1,3,105,24,9,3,10,0,4,1,8,35,22,2,2,5,2,0,27,5,3,1,1,0,0,0,0,26,21,2,0,12,2,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,1,1,0,0,4,2
